ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2019;010;PIEMONTE             ;205;TO5;001158;MONTALDO TORINESE                       ;350;361;711
2019;010;PIEMONTE             ;205;TO5;001163;MORIONDO TORINESE                       ;429;422;851
2019;010;PIEMONTE             ;205;TO5;001164;NICHELINO                               ;22.687;24.270;46.957
2019;010;PIEMONTE             ;205;TO5;001168;NONE                                    ;3.950;4.019;7.969
2019;010;PIEMONTE             ;205;TO5;001174;OSASIO                                  ;482;430;912
2019;010;PIEMONTE             ;205;TO5;001178;PANCALIERI                              ;991;1.047;2.038
2019;010;PIEMONTE             ;205;TO5;001180;PAVAROLO                                ;552;564;1.116
2019;010;PIEMONTE             ;205;TO5;001183;PECETTO TORINESE                        ;1.998;2.085;4.083
2019;010;PIEMONTE             ;205;TO5;001192;PINO TORINESE                           ;4.028;4.385;8.413
2019;010;PIEMONTE             ;205;TO5;001193;PIOBESI TORINESE                        ;1.884;1.996;3.880
2019;010;PIEMONTE             ;205;TO5;001197;POIRINO                                 ;5.079;5.074;10.153
2019;010;PIEMONTE             ;205;TO5;001203;PRALORMO                                ;933;959;1.892
2019;010;PIEMONTE             ;205;TO5;001215;RIVA PRESSO CHIERI                      ;2.362;2.400;4.762
2019;010;PIEMONTE             ;205;TO5;001257;SANTENA                                 ;5.257;5.380;10.637
2019;010;PIEMONTE             ;205;TO5;001280;TROFARELLO                              ;5.223;5.600;10.823
2019;010;PIEMONTE             ;205;TO5;001308;VILLASTELLONE                           ;2.263;2.350;4.613
2019;010;PIEMONTE             ;205;TO5;001309;VINOVO                                  ;7.377;7.725;15.102
2019;010;PIEMONTE             ;205;TO5;005002;ALBUGNANO                               ;251;249;500
2019;010;PIEMONTE             ;205;TO5;005009;BERZANO DI SAN PIETRO                   ;218;187;405
2019;010;PIEMONTE             ;205;TO5;005012;BUTTIGLIERA D'ASTI                      ;1.279;1.252;2.531
2019;010;PIEMONTE             ;205;TO5;005031;CASTELNUOVO DON BOSCO                   ;1.523;1.592;3.115
2019;010;PIEMONTE             ;205;TO5;005035;CERRETO D'ASTI                          ;112;108;220
2019;010;PIEMONTE             ;205;TO5;005070;MONCUCCO TORINESE                       ;433;447;880
2019;010;PIEMONTE             ;205;TO5;005082;PASSERANO MARMORITO                     ;219;197;416
2019;010;PIEMONTE             ;205;TO5;005085;PINO D'ASTI                             ;110;105;215
2019;010;PIEMONTE             ;206;VC;002002;ALAGNA VALSESIA                         ;381;349;730
2019;010;PIEMONTE             ;206;VC;002003;ALBANO VERCELLESE                       ;153;152;305
2019;010;PIEMONTE             ;206;VC;002004;ALICE CASTELLO                          ;1.283;1.254;2.537
2019;010;PIEMONTE             ;206;VC;002006;ARBORIO                                 ;450;412;862
2019;010;PIEMONTE             ;206;VC;002007;ASIGLIANO VERCELLESE                    ;685;720;1.405
2019;010;PIEMONTE             ;206;VC;002008;BALMUCCIA                               ;50;63;113
2019;010;PIEMONTE             ;206;VC;002009;BALOCCO                                 ;119;91;210
2019;010;PIEMONTE             ;206;VC;002011;BIANZE'                                 ;900;969;1.869
2019;010;PIEMONTE             ;206;VC;002014;BOCCIOLETO                              ;80;88;168
2019;010;PIEMONTE             ;206;VC;002015;BORGO D'ALE                             ;1.158;1.149;2.307
2019;010;PIEMONTE             ;206;VC;002016;BORGOSESIA                              ;5.954;6.544;12.498
2019;010;PIEMONTE             ;206;VC;002017;BORGO VERCELLI                          ;1.080;1.126;2.206
2019;010;PIEMONTE             ;206;VC;002021;BURONZO                                 ;413;432;845
2019;010;PIEMONTE             ;206;VC;002025;CAMPERTOGNO                             ;115;116;231
2019;010;PIEMONTE             ;206;VC;002029;CARCOFORO                               ;38;34;72
2019;010;PIEMONTE             ;206;VC;002030;CARESANA                                ;542;493;1.035
2019;010;PIEMONTE             ;206;VC;002031;CARESANABLOT                            ;536;571;1.107
2019;010;PIEMONTE             ;206;VC;002032;CARISIO                                 ;399;367;766
2019;010;PIEMONTE             ;206;VC;002033;CASANOVA ELVO                           ;116;92;208
2019;010;PIEMONTE             ;206;VC;002035;SAN GIACOMO VERCELLESE                  ;142;147;289
2019;010;PIEMONTE             ;206;VC;002041;CERVATTO                                ;37;21;58
2019;010;PIEMONTE             ;206;VC;002042;CIGLIANO                                ;2.104;2.267;4.371
2019;010;PIEMONTE             ;206;VC;002043;CIVIASCO                                ;133;119;252
2019;010;PIEMONTE             ;206;VC;002045;COLLOBIANO                              ;42;46;88
2019;010;PIEMONTE             ;206;VC;002047;COSTANZANA                              ;367;379;746
2019;010;PIEMONTE             ;206;VC;002048;CRAVAGLIANA                             ;137;118;255
2019;010;PIEMONTE             ;206;VC;002052;CROVA                                   ;195;207;402
2019;010;PIEMONTE             ;206;VC;002054;DESANA                                  ;499;564;1.063
2019;010;PIEMONTE             ;206;VC;002057;FOBELLO                                 ;108;79;187
2019;010;PIEMONTE             ;206;VC;002059;FORMIGLIANA                             ;243;241;484
2019;010;PIEMONTE             ;206;VC;002061;GATTINARA                               ;3.772;4.010;7.782
2019;010;PIEMONTE             ;206;VC;002062;GHISLARENGO                             ;405;417;822
2019;010;PIEMONTE             ;206;VC;002065;GREGGIO                                 ;174;170;344
2019;010;PIEMONTE             ;206;VC;002066;GUARDABOSONE                            ;171;168;339
2019;010;PIEMONTE             ;206;VC;002068;LENTA                                   ;401;408;809
2019;010;PIEMONTE             ;206;VC;002070;LIGNANA                                 ;250;285;535
2019;010;PIEMONTE             ;206;VC;002071;LIVORNO FERRARIS                        ;2.052;2.175;4.227
2019;010;PIEMONTE             ;206;VC;002072;LOZZOLO                                 ;394;423;817
2019;010;PIEMONTE             ;206;VC;002078;MOLLIA                                  ;55;41;96
2019;010;PIEMONTE             ;206;VC;002079;MONCRIVELLO                             ;684;678;1.362
2019;010;PIEMONTE             ;206;VC;002082;MOTTA DE' CONTI                         ;377;369;746
2019;010;PIEMONTE             ;206;VC;002088;OLCENENGO                               ;387;405;792
2019;010;PIEMONTE             ;206;VC;002089;OLDENICO                                ;106;105;211
2019;010;PIEMONTE             ;206;VC;002091;PERTENGO                                ;138;143;281
2019;010;PIEMONTE             ;206;VC;002093;PEZZANA                                 ;631;657;1.288
2019;010;PIEMONTE             ;206;VC;002096;PILA                                    ;80;59;139
2019;010;PIEMONTE             ;206;VC;002097;PIODE                                   ;88;97;185
2019;010;PIEMONTE             ;206;VC;002102;POSTUA                                  ;294;271;565
2019;010;PIEMONTE             ;206;VC;002104;PRAROLO                                 ;348;364;712
2019;010;PIEMONTE             ;206;VC;002107;QUARONA                                 ;1.852;2.080;3.932
2019;010;PIEMONTE             ;206;VC;002108;QUINTO VERCELLESE                       ;185;184;369
2019;010;PIEMONTE             ;206;VC;002110;RASSA                                   ;34;28;62
2019;010;PIEMONTE             ;206;VC;002113;RIMELLA                                 ;81;52;133
2019;010;PIEMONTE             ;206;VC;002115;RIVE                                    ;221;226;447
2019;010;PIEMONTE             ;206;VC;002116;ROASIO                                  ;1.143;1.195;2.338
2019;010;PIEMONTE             ;206;VC;002118;RONSECCO                                ;250;285;535
2019;010;PIEMONTE             ;206;VC;002121;ROSSA                                   ;100;76;176
2019;010;PIEMONTE             ;206;VC;002122;ROVASENDA                               ;445;480;925
2019;010;PIEMONTE             ;206;VC;002126;SALASCO                                 ;115;102;217
2019;010;PIEMONTE             ;206;VC;002127;SALI VERCELLESE                         ;50;52;102
2019;010;PIEMONTE             ;206;VC;002131;SAN GERMANO VERCELLESE                  ;726;766;1.492
2019;010;PIEMONTE             ;206;VC;002133;SANTHIA'                                ;3.974;4.268;8.242
2019;010;PIEMONTE             ;206;VC;002134;SCOPA                                   ;181;192;373
2019;010;PIEMONTE             ;206;VC;002135;SCOPELLO                                ;195;175;370
2019;010;PIEMONTE             ;206;VC;002137;SERRAVALLE SESIA                        ;2.354;2.481;4.835
2019;010;PIEMONTE             ;206;VC;002142;STROPPIANA                              ;564;599;1.163
2019;010;PIEMONTE             ;206;VC;002147;TRICERRO                                ;352;344;696
2019;010;PIEMONTE             ;206;VC;002150;TRONZANO VERCELLESE                     ;1.675;1.741;3.416
2019;010;PIEMONTE             ;206;VC;002152;VALDUGGIA                               ;972;959;1.931
2019;010;PIEMONTE             ;206;VC;002156;VARALLO                                 ;3.382;3.702;7.084
2019;010;PIEMONTE             ;206;VC;002158;VERCELLI                                ;22.142;24.220;46.362
2019;010;PIEMONTE             ;206;VC;002163;VILLARBOIT                              ;202;207;409
2019;010;PIEMONTE             ;206;VC;002164;VILLATA                                 ;784;772;1.556
2019;010;PIEMONTE             ;206;VC;002166;VOCCA                                   ;81;79;160
2019;010;PIEMONTE             ;206;VC;002170;ALTO SERMENZA;86;65;151
2019;010;PIEMONTE             ;206;VC;002171;CELLIO CON BREIA;488;484;972
2019;010;PIEMONTE             ;206;VC;003079;GRIGNASCO                               ;2.114;2.251;4.365
2019;010;PIEMONTE             ;206;VC;003122;PRATO SESIA                             ;925;938;1.863
2019;010;PIEMONTE             ;206;VC;003130;ROMAGNANO SESIA                         ;1.841;2.015;3.856
2019;010;PIEMONTE             ;206;VC;003164;VINZAGLIO                               ;304;241;545
2019;010;PIEMONTE             ;206;VC;096001;AILOCHE                                 ;145;178;323
2019;010;PIEMONTE             ;206;VC;096013;CAPRILE                                 ;98;87;185
2019;010;PIEMONTE             ;206;VC;096019;COGGIOLA                                ;847;881;1.728
2019;010;PIEMONTE             ;206;VC;096021;CREVACUORE                              ;710;772;1.482
2019;010;PIEMONTE             ;206;VC;096027;GIFFLENGA                               ;56;52;108
2019;010;PIEMONTE             ;206;VC;096048;PORTULA                                 ;572;599;1.171
2019;010;PIEMONTE             ;206;VC;096050;PRAY                                    ;979;1.081;2.060
2019;010;PIEMONTE             ;206;VC;096064;SOSTEGNO                                ;367;398;765
2019;010;PIEMONTE             ;207;BI;096002;ANDORNO MICCA                           ;1.476;1.589;3.065
2019;010;PIEMONTE             ;207;BI;096003;BENNA                                   ;553;591;1.144
2019;010;PIEMONTE             ;207;BI;096004;BIELLA                                  ;20.737;23.471;44.208
2019;010;PIEMONTE             ;207;BI;096005;BIOGLIO                                 ;460;414;874
2019;010;PIEMONTE             ;207;BI;096006;BORRIANA                                ;413;472;885
2019;010;PIEMONTE             ;207;BI;096007;BRUSNENGO                               ;959;1.062;2.021
2019;010;PIEMONTE             ;207;BI;096008;CALLABIANA                              ;74;68;142
2019;010;PIEMONTE             ;207;BI;096009;CAMANDONA                               ;152;164;316
2019;010;PIEMONTE             ;207;BI;096010;CAMBURZANO                              ;548;601;1.149
2019;010;PIEMONTE             ;207;BI;096012;CANDELO                                 ;3.488;3.816;7.304
2019;010;PIEMONTE             ;207;BI;096014;CASAPINTA                               ;181;226;407
2019;010;PIEMONTE             ;207;BI;096015;CASTELLETTO CERVO                       ;413;406;819
2019;010;PIEMONTE             ;207;BI;096016;CAVAGLIA'                               ;1.782;1.762;3.544
2019;010;PIEMONTE             ;207;BI;096018;CERRIONE                                ;1.382;1.465;2.847
2019;010;PIEMONTE             ;207;BI;096020;COSSATO                                 ;6.784;7.528;14.312
2019;010;PIEMONTE             ;207;BI;096023;CURINO                                  ;224;244;468
2019;010;PIEMONTE             ;207;BI;096024;DONATO                                  ;362;358;720
2019;010;PIEMONTE             ;207;BI;096025;DORZANO                                 ;279;264;543
2019;010;PIEMONTE             ;207;BI;096026;GAGLIANICO                              ;1.756;2.007;3.763
2019;010;PIEMONTE             ;207;BI;096028;GRAGLIA                                 ;740;758;1.498
2019;010;PIEMONTE             ;207;BI;096030;MAGNANO                                 ;204;177;381
2019;010;PIEMONTE             ;207;BI;096031;MASSAZZA                                ;259;274;533
2019;010;PIEMONTE             ;207;BI;096032;MASSERANO                               ;999;1.028;2.027
2019;010;PIEMONTE             ;207;BI;096033;MEZZANA MORTIGLIENGO                    ;239;254;493
2019;010;PIEMONTE             ;207;BI;096034;MIAGLIANO                               ;268;311;579
2019;010;PIEMONTE             ;207;BI;096035;MONGRANDO                               ;1.805;1.958;3.763
2019;010;PIEMONTE             ;207;BI;096037;MOTTALCIATA                             ;669;654;1.323
2019;010;PIEMONTE             ;207;BI;096038;MUZZANO                                 ;289;310;599
2019;010;PIEMONTE             ;207;BI;096039;NETRO                                   ;471;471;942
2019;010;PIEMONTE             ;207;BI;096040;OCCHIEPPO INFERIORE                     ;1.814;2.023;3.837
